YEAR,DOY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN,PS,AQI,LOC,hasSprinkler,isIndustrial
0.7142857142857143,0.0,0.3771831132639427,0.391861951127181,0.31856529780018705,0.6461851794525155,0.04289582383825199,0.16295939986814448,0.22009724579949871,0.0,0.4868681833093293,0.6753072302653662,0.0,0.0,0.0
0.7142857142857143,0.0027397260273972603,0.3598655190589677,0.35498756398647213,0.37163620158043864,0.6616256767383394,0.05162114249594765,0.29937406933676874,0.21704007379621712,0.0,0.5675956283458723,0.7095308840002934,0.0,0.0,0.0
0.7142857142857143,0.005479452054794521,0.3813005964936553,0.37174966920372093,0.36983332505976374,0.6183648387042701,0.04609565356401602,0.27519983786047547,0.2356770371455719,0.08206477225239336,0.5364553011948636,0.806317585438347,0.0,0.0,0.0
0.7142857142857143,0.00821917808219178,0.40517354153840074,0.36680266943407497,0.29663054177849557,0.6309605847119192,0.0242104171778479,0.25722608074476266,0.3101532498266951,0.1596159998202858,0.49192345161958867,0.5843243524546178,0.0,0.0,0.0
0.7142857142857143,0.010958904109589041,0.3572503625075454,0.4108599942013351,0.3001422568910565,0.5605166892329638,0.0405627186099824,0.14986665774793037,0.2567391999119696,0.0,0.6437598022130889,0.7084942949962277,0.0,0.0,0.0
0.7142857142857143,0.0136986301369863,0.3572508102650223,0.3706582889314412,0.2938022449979811,0.47305045484748154,0.03262188570809807,0.33052484529127807,0.3115615569750684,0.05316513832554976,0.544066646395803,0.6959207562374579,0.0,0.0,0.0
0.7142857142857143,0.01643835616438356,0.4067058040592925,0.3994775924395978,0.38556336505234934,0.6635633846265805,0.034012178409909284,0.15252350580244214,0.1727200330055498,0.06025449537481918,0.528034001955701,0.6697204763284301,0.0,0.0,0.0
0.7142857142857143,0.019178082191780823,0.3845664017041702,0.44729932503948605,0.3400867183095274,0.5868063379528375,0.027363503742664608,0.26882947720833333,0.29433682820421186,0.05299131876613494,0.6257244399890326,0.6074724776065534,0.0,0.0,0.0
0.7142857142857143,0.021917808219178082,0.3508325167472286,0.42366259768707,0.3364944300917974,0.6704532397774892,0.03373821922233494,0.1980054776210957,0.33701598370051983,0.0368349698841576,0.5015454477462001,0.6701634956225451,0.0,0.0,0.0
0.7142857142857143,0.024657534246575342,0.37843345573416265,0.3698294835967446,0.35209994742761935,0.7061614103408484,0.04657356462014345,0.17914353047091872,0.24622590532860908,0.1583578015986508,0.49916030600880346,0.9200139960597836,0.0,0.0,0.0
0.7142857142857143,0.0273972602739726,0.35099769928693286,0.37276382477989384,0.3131017970421058,0.6434092537457493,0.023359985636157113,0.1283972862823514,0.3654609207285192,0.12914554707765624,0.5758994529449935,0.6570196827524615,0.0,0.0,0.0
0.7142857142857143,0.030136986301369864,0.35093464308444755,0.3981217380697176,0.3332079623728051,0.6615777782171643,0.03522249484379803,0.28659804587588905,0.21983129967272944,0.019988734969303007,0.614741332888051,0.6503337173128527,0.0,0.0,0.0
0.7142857142857143,0.03287671232876712,0.37023533467907366,0.33094462135956887,0.3074530081539441,0.5472057045324885,0.05612899970591349,0.157618448559692,0.23913556913004594,0.007510408171493576,0.6060077618949907,0.5917865530592047,0.0,0.0,0.0
0.7142857142857143,0.03561643835616438,0.31145599332751456,0.3564549703903873,0.3533830709367344,0.6973715997854772,0.028666878977928648,0.1569334256669732,0.17584946606919954,0.07567943422552219,0.5515708746249839,0.7634765583768554,0.0,0.0,0.0
0.7142857142857143,0.038356164383561646,0.3165931500223718,0.3993106686848439,0.3134035668715977,0.5288947869241242,0.029703940125689745,0.24431839467431218,0.24759631868582482,0.0,0.5165767395913288,0.6525405800440792,0.0,0.0,0.0
0.7142857142857143,0.0410958904109589,0.3483012492025189,0.3797891577033055,0.34710306099431937,0.6117710169704349,0.04602500448852309,0.2670140237689372,0.20858786554898182,0.0,0.6536285285592717,0.6905818674614833,0.0,0.0,0.0
0.7142857142857143,0.043835616438356165,0.33601369671815207,0.4449252407177783,0.3650697227917793,0.5778767910291189,0.036031066444734625,0.26223709967405545,0.3530657433041926,0.10848948881998915,0.7441629616992609,0.5990763860619088,0.0,0.0,0.0
0.7142857142857143,0.04657534246575343,0.3722067454344165,0.36416088347026115,0.33482987650021584,0.646110560712155,0.03364874303152994,0.2222186095827805,0.289720843210879,0.10653955177570787,0.621369853104805,0.6143007970662233,0.0,0.0,0.0
0.7142857142857143,0.049315068493150684,0.33887207066760333,0.35061160415691917,0.3590373407571418,0.6364249920354776,0.05692072110911742,0.13289260093699767,0.3319398353781067,0.04703854199274597,0.5757690019917163,0.6413617528135999,0.0,0.0,0.0
0.7142857142857143,0.052054794520547946,0.32511898996358296,0.35558418789353774,0.30677505745341854,0.5423508144377235,0.016956687749866244,0.219946951992576,0.3445143681317851,0.07722290560456385,0.6084384105112559,0.6927203797650453,0.0,0.0,0.0
0.7142857142857143,0.0547945205479452,0.4036086027887697,0.38416500303693246,0.30727085309492985,0.6043861421908279,0.03317571457867967,0.10046296701516094,0.21503739511580014,0.0,0.5484359611719286,0.7699340264493364,0.0,0.0,0.0
0.7142857142857143,0.057534246575342465,0.35747882816854903,0.37863422387940776,0.3434831954048597,0.5524528080689516,0.028542400838113467,0.23740810996866293,0.19636442946873425,0.0,0.5770490057040888,0.7778620233928213,0.0,0.0,0.0
0.7142857142857143,0.06027397260273973,0.3654780419460343,0.4542625377304985,0.33237099530762,0.6030165418033886,0.013467837126424733,0.24682835817662238,0.33628295924636004,0.02208972949088967,0.5474711321915737,0.84593208951532,0.0,0.0,0.0
0.7142857142857143,0.06301369863013699,0.3247795949214512,0.3710977354140764,0.30159664361527216,0.6663981666319393,0.02326904919316812,0.22733381422226107,0.22378985273872487,0.06275191758477373,0.5607474865487942,0.744137107778814,0.0,0.0,0.0
0.7142857142857143,0.06575342465753424,0.3487895620584041,0.38544289781804225,0.32543697392526577,0.5427142328825703,0.034558241553440755,0.16204728236313407,0.28031117730392907,0.006008902933075662,0.5765958844603154,0.8554408651669525,0.0,0.0,0.0
0.7142857142857143,0.0684931506849315,0.36666152517390543,0.4116857504340782,0.36869389130440794,0.7546842325889699,0.014379674647428597,0.27413815157047733,0.2432060842646935,0.022860969745823675,0.5842991600598173,0.7920050450326233,0.0,0.0,0.0
0.7142857142857143,0.07123287671232877,0.33224562970666444,0.3803057310831072,0.31971586808441194,0.6114744173338975,0.03331792606332677,0.24344966026320392,0.2682408359441594,0.06067664534573085,0.5543844631286692,0.7313330632821641,0.0,0.0,0.0
0.7142857142857143,0.07397260273972603,0.3738826732276092,0.40129361624610405,0.3384843861346656,0.6888709561058044,0.03146368633229523,0.07654616628235773,0.24489221992772883,0.023474041579454392,0.6595403538686242,0.7250330629421748,0.0,0.0,0.0
0.7142857142857143,0.07671232876712329,0.34725530845675984,0.3962110005788893,0.32779535818747185,0.7928183562744482,0.04843724129126398,0.11190030307331662,0.2826602780448849,0.0647611106640544,0.561325394794933,0.5864226851823149,0.0,0.0,0.0
0.7142857142857143,0.07945205479452055,0.35568107955109246,0.4101999728093099,0.34279681533359696,0.5352631028751944,0.039286835258131904,0.23702043337434672,0.2392906827295801,0.10578337211731303,0.6056683438440289,0.6113092492818685,0.0,0.0,0.0
0.7142857142857143,0.0821917808219178,0.34722618330283467,0.3391926904246664,0.3468061185229086,0.6131342413770083,0.03448348400434514,0.18736395758800584,0.30140615296867074,0.0,0.627040982106251,0.5608555126290942,0.0,0.0,0.0
0.7142857142857143,0.08493150684931507,0.47623337714714414,0.4692897707885339,0.4089884207803863,0.5377761024802946,0.038959980794000086,0.17794998630995773,0.260646624539921,0.16102124640958737,0.6089853816695162,0.743323412559738,0.0,0.0,0.0
0.7142857142857143,0.08767123287671233,0.42004809493686907,0.43716525299590986,0.40694158271807257,0.5007284466826246,0.03325529351826567,0.22908172402237434,0.3388684824443372,0.0,0.4663267351709167,0.6724802470013733,0.0,0.0,0.0
0.7142857142857143,0.09041095890410959,0.38860302316212353,0.4482158310369217,0.4157564312528988,0.6209802901819431,0.03269072426384676,0.18214320754232352,0.234618783090068,0.13460842192304728,0.5640925326808534,0.6958405368062263,0.0,0.0,0.0
0.7142857142857143,0.09315068493150686,0.44522436383038017,0.4287320726081498,0.4042172365594396,0.5443853368915051,0.040785597314466605,0.2832948466487852,0.27353083927882677,0.0,0.5781663346547318,0.7179678489705705,0.0,0.0,0.0
0.7142857142857143,0.0958904109589041,0.38369050372246355,0.4981909568720072,0.39754958993587114,0.6308396759140572,0.025132572276648456,0.24800358392897123,0.25014686532815206,0.028295623617392025,0.5576133266610424,0.6240877872698058,0.0,0.0,0.0
0.7142857142857143,0.09863013698630137,0.42674418780412043,0.37235532717685854,0.3770243234947678,0.5229265696614563,0.018143993258128644,0.2531393403065305,0.3078525148353144,0.13876298348531177,0.5218787169657529,0.6374388419476393,0.0,0.0,0.0
0.7142857142857143,0.10136986301369863,0.36144175195134765,0.489372158139698,0.30300413426140677,0.5764200502440108,0.03452495037292833,0.1719427492216452,0.2690991152388422,0.06182378095609915,0.6108228923647787,0.6109699489703013,0.0,0.0,0.0
0.7142857142857143,0.10410958904109589,0.38045803375476317,0.41880580472197204,0.3804643187765802,0.5296281809625559,0.046928016847359366,0.12249818057669569,0.32387569069001504,0.041344512052380746,0.5055595571352499,0.6645682872082681,0.0,0.0,0.0
0.7142857142857143,0.10684931506849316,0.4263827531256043,0.4937748441048861,0.3688898073827183,0.5305602357263703,0.027716155560575974,0.26810281465474733,0.3079516388510186,0.051190185085549914,0.5582608837119009,0.6162907361579896,0.0,0.0,0.0
0.7142857142857143,0.1095890410958904,0.44269245951122543,0.4833250071244201,0.371556064392447,0.5689870290190298,0.0,0.2714710199063635,0.25248048954591046,0.13914475216620387,0.5279011403143211,0.6682146775894368,0.0,0.0,0.0
0.7142857142857143,0.11232876712328767,0.4256150675585616,0.47632286591866835,0.34164837393429714,0.5896548231652663,0.04764160017312257,0.1745999893701918,0.26923907197082547,0.09241985207984033,0.5776139285597957,0.5963813821134106,0.0,0.0,0.0
0.7142857142857143,0.11506849315068493,0.41697195513262686,0.46997836684257127,0.41360445502827625,0.5052533525337395,0.0399293168788881,0.26052407601189354,0.29081844970621895,0.0346083497316174,0.5836379185158351,0.6165531357795525,0.0,0.0,0.0
0.7142857142857143,0.1178082191780822,0.41138721825782254,0.5188090082322531,0.33798838203877274,0.5060099581352434,0.03400768878603175,0.18864016293717278,0.2788382215247591,0.02420621659009306,0.45909694915024796,0.6650300660019006,0.0,0.0,0.0
0.7142857142857143,0.12054794520547946,0.37593087188098084,0.4216596446884929,0.4039947771160677,0.5169418689483815,0.037632282403882784,0.20027267475866042,0.29937491266283817,0.12671994535678444,0.45065759715437603,0.6680365343697962,0.0,0.0,0.0
0.7142857142857143,0.1232876712328767,0.3987774187244775,0.4221243366327561,0.3850862917361721,0.5469057964642824,0.046857998156656686,0.23638579402370374,0.31835219078209204,0.07714090118955229,0.5269221969444026,0.624792508512432,0.0,0.0,0.0
